system:index,Blue,Elevation,Green,NDBI,NDVI,NIR,NightLights,Red,SWIR,Urban,.geo
5694,0.0864125,6,0.11792750000000002,0.019578455,0.33163285,0.2747325,1.135,0.13789249999999997,0.285705,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.9812838491716622,6.453721579935673]}"
5695,0.07494500000000001,12,0.0960375,-0.08645743,0.48902553,0.28967875,0.715,0.09940625,0.243575,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.98209233292737,6.517052807466099]}"
5696,0.06413750000000001,6,0.09070250000000002,-0.20623907,0.5502535,0.2942575,4.05,0.08536749999999999,0.193635,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.7488044279233814,6.467735298367938]}"
5697,0.07753000000000002,29,0.11983875,0.032777645,0.20052868,0.20266874999999998,17.535,0.13496375,0.216405,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3335132720749265,6.531066525898364]}"
5698,0.04963125,9,0.07634750000000001,-0.21444753,0.5031859,0.20907625000000002,0.58500004,0.06910125,0.13523875,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.1313923331480344,6.403865081667039]}"
5699,0.07387250000000001,3,0.10054750000000001,0.08487421,0.32447088,0.19969875,2.685,0.10185374999999999,0.23674125,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.134356773585629,6.455608042032324]}"
5700,0.0418625,8,0.073295,-0.1503245,0.62752956,0.29335,0.69,0.067135,0.21667999999999998,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.826418868471308,6.521903710000345]}"
5701,0.0369675,12,0.06863375,-0.28056753,0.704102,0.30428125,0.745,0.05283499999999999,0.1709475,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.9117542461808115,6.466118330856522]}"
5702,0.08066499999999999,59,0.11242750000000001,0.023722958,0.24081369,0.2161575,7.99,0.132255,0.2266625,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2938975680452556,6.694649739136529]}"
5703,0.07702125000000001,5,0.12472,0.091162436,0.16116945,0.19485875,24.115,0.14076625,0.23395000000000002,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.4105887234523817,6.452913096179965]}"
5704,0.11165750000000002,4,0.11209750000000002,-0.03109672,0.1230999,0.2443725,0.735,0.19080249999999999,0.22963250000000002,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.733887819925146,6.409793962542229]}"
5705,0.0416975,6,0.08335999999999999,-0.16118163,0.5293311,0.2593325,6.64,0.07981250000000001,0.1873375,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.614326629890689,6.503578078204306]}"
5706,0.07458749999999997,25,0.11858750000000001,0.050195202,0.21289086,0.20892500000000003,7.48,0.1355825,0.23100749999999998,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.507337279552054,6.638055876236999]}"
5707,0.08443250000000002,9,0.11828499999999997,0.1300682,0.091513835,0.16121249999999998,15.42,0.13418000000000002,0.20942,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.384717243269739,6.485252446408268]}"
5708,0.0532475,6,0.09507500000000002,-0.16891572,0.49389297,0.2935425,4.41,0.09944750000000002,0.20870500000000003,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.6593322256250773,6.480940533044494]}"
5709,0.0506625,4,0.11135499999999998,-0.17569847,0.43502286,0.2483325,4.79,0.09777000000000002,0.17411,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.479309842687525,6.570143240757563]}"
5710,0.046207499999999985,24,0.09675250000000002,-0.06435194,0.4602906,0.25903,6.75,0.09573500000000001,0.2277075,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.5663565937187065,6.66850876436865]}"
5711,0.0627625,0,0.1058,0.08034616,0.13130996,0.1532925,23.08,0.11770750000000002,0.1800775,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.335130239586342,6.439977356088644]}"
5712,0.07428500000000002,5,0.12575124999999998,-0.03531791,0.3330495,0.2700575,7.385,0.135115,0.25163250000000004,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.5005999149211577,6.5741856595361]}"
5713,0.07073750000000001,33,0.09871875,0.09639899,0.33161494,0.21859125000000001,3.22,0.10971874999999998,0.26523125000000003,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.711344680575597,6.6385948654074705]}"
5714,0.08107750000000002,8,0.12441750000000001,0.036143206,0.12693842,0.19030750000000002,14.115,0.14743499999999998,0.20457999999999998,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3844477486845035,6.478245587192136]}"
5715,0.10448000000000002,7,0.12956,0.11926306,0.16811727,0.18907000000000002,62.32,0.13464749999999998,0.24027500000000002,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.429992333589363,6.431623023946333]}"
5716,0.04978250000000001,6,0.09752250000000001,-0.15516251,0.5311163,0.30157249999999997,5.3500004,0.0923525,0.22055750000000002,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.5755194096167258,6.42919757267921]}"
5717,0.07412000000000002,39,0.10393000000000002,0.060603675,0.123279504,0.17903249999999998,32.28,0.139735,0.2021325,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3585762685018614,6.622155695708083]}"
5718,0.08019749999999998,2,0.12353750000000002,-0.024372917,0.37375844,0.28837250000000003,1.815,0.1314575,0.27465,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.93654774802251,6.424885659315437]}"
5719,0.08899749999999998,27,0.1347025,0.085367024,0.20135188,0.2210525,8.995,0.14695375,0.26231625000000003,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2437715751913863,6.584426453775063]}"
5720,0.0690325,32,0.11306,-0.0015545213,0.34267545,0.2657675,2.155,0.13011,0.2649425,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.710266702234654,6.638864359992707]}"
5721,0.07673249999999998,30,0.1235925,0.049393974,0.24551478,0.24107250000000002,7.505,0.1460325,0.266125,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.498174463654035,6.660962915982046]}"
5722,0.06320250000000002,-1,0.11330749999999998,-0.02598593,0.2991129,0.2217675,16.255001,0.11964625000000001,0.21053375,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.5571937778206877,6.445097753208126]}"
5723,0.07500000000000001,28,0.12722250000000002,0.15737952,0.20974974,0.274155,4.48,0.1790875,0.376565,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.6291488320786613,6.576880605388459]}"
5724,0.10233500000000001,56,0.1386075,-0.041893713,0.2881229,0.26673,1.7349999,0.14740750000000002,0.24528,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.9897325871242373,6.670664721050537]}"
5725,0.10613,23,0.12676875,0.01612187,0.14672716,0.18418875,23.115,0.13705375,0.19022499999999998,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.374206954445541,6.586851905042186]}"
5726,0.0838825,11,0.11135500000000001,0.0011491003,0.32634798,0.24501875,1.9749999,0.124445,0.2455825,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.9998789755529365,6.494145767721052]}"
5727,0.05738625,44,0.09774249999999998,-0.0042022294,0.364003,0.25958000000000003,2.21,0.121035,0.2574075,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.6348082183686143,6.667700280612943]}"
5728,0.07875375000000001,7,0.11019999999999999,0.06258517,0.3731077,0.25023,1.1500001,0.1142425,0.2836425,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.0308708528550596,6.41491435966171]}"
5729,0.08324999999999999,6,0.100685,-0.22139038,0.29624847,0.26041875000000003,0.58500004,0.141385,0.16601125,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.8042259066717046,6.422729702633549]}"
5730,0.03956625,4,0.09059249999999999,-0.23631993,0.49316046,0.25522125,16.130001,0.0866325,0.15765125000000002,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3235419724212,6.455877536617559]}"
5731,0.08858500000000002,33,0.14996500000000001,0.123088896,0.052764535,0.18024250000000003,25.93,0.162175,0.2308425,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.359384752257569,6.552895587302468]}"
5732,0.07862999999999998,8,0.13055,0.0301787,0.3363607,0.294285,3.25,0.1461425,0.31260000000000004,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.81914251466994,6.477706598021664]}"
5733,0.06262500000000001,4,0.10043750000000001,0.0022628242,0.30363178,0.20007,3.63,0.10687249999999998,0.2009775,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.209276268281197,6.5278325908755335]}"
5734,0.08048625000000001,7,0.11270249999999998,-0.013620518,0.37856993,0.26041875000000003,1.3399999,0.11739125,0.25342,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.998800997211993,6.430006056434918]}"
5735,0.044584999999999986,39,0.07761249999999997,-0.23413491,0.61439985,0.31273750000000006,2.47,0.07469749999999997,0.194075,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.636425185880029,6.669317248124358]}"
5736,0.07337749999999998,7,0.106735,0.07209131,0.21364936,0.1800775,3.885,0.11667624999999998,0.20805875000000001,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.1642706725468086,6.458302987884682]}"
5737,0.05416874999999999,6,0.09426375000000001,-0.16396472,0.5769629,0.32089124999999996,1.87,0.08608249999999998,0.230485,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.793001539902062,6.462884395833692]}"
5738,0.031604999999999994,4,0.07321250000000001,-0.32771927,0.6700361,0.30193,2.6399999,0.059655000000000014,0.15288000000000002,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.5032948607735164,6.541576814722562]}"
5739,0.03176999999999999,10,0.061744999999999994,-0.24413653,0.71295047,0.2790225,0.595,0.04675750000000001,0.1695175,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.838276630221686,6.639403349163178]}"
5740,0.06171749999999998,3,0.103875,0.07700869,0.14817032,0.15343,27.235,0.11382999999999999,0.17903249999999998,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.520542514228611,6.4472537098900125]}"
5741,0.0719475,17,0.10998000000000002,0.072938785,0.21828344,0.18717250000000002,23.315,0.12009999999999998,0.216625,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3698950410817674,6.624042157804734]}"
5742,0.05707000000000001,55,0.09059250000000002,-0.029259779,0.43027171,0.26167,5.615,0.1042325,0.24679250000000003,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.604894319407434,6.681713999045208]}"
5743,0.117845,6,0.13892375,-0.17240018,0.07057618,0.23381249999999998,0.565,0.202985,0.16504875,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.7371217549479763,6.39793620079185]}"
5744,0.07235999999999998,6,0.11803750000000002,0.05140952,0.13974848,0.19916250000000002,12.025,0.15032250000000003,0.22075,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.328931864125917,6.516244323710391]}"
5745,0.043622499999999995,11,0.087925,-0.2673703,0.6466828,0.361275,7.845,0.07751625000000001,0.2088425,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.241346123924264,6.6121843960543565]}"
5746,0.072635,8,0.10233500000000001,-0.12477223,0.473194,0.284715,2.28,0.10181249999999997,0.2215475,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.9942195892629835,6.417609305514068]}"
5747,0.09082625,14,0.1382775,0.09905689,0.14336528,0.21416374999999999,13.115,0.16045625,0.26125750000000003,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2922806005338408,6.52352067751176]}"
5748,0.09117,39,0.1314575,0.16976945,0.17282766,0.22072250000000002,11.545,0.15567124999999998,0.31099125,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.287968687170067,6.636438908725584]}"
5749,0.1271675,6,0.16107500000000002,-0.038995367,0.08648766,0.2938175,0.935,0.24703999999999998,0.2717625,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.7233775311009474,6.388773384893831]}"
5750,0.08649499999999999,4,0.1228225,-0.006292741,0.26065803,0.23967,1.7950001,0.14056000000000002,0.2366725,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.9163356541298207,6.4246161647302005]}"
5751,0.07908375000000001,10,0.12910625,0.10579118,0.14959341,0.19659125000000002,13.475,0.1454275,0.2431075,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3981919725315324,6.590894323820724]}"
5752,0.06173124999999999,8,0.10612999999999997,-0.002095238,0.37728179,0.23016875,5.865,0.10406749999999998,0.22920625,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.5348257272461114,6.552356598131996]}"
5753,0.07751625000000001,12,0.1072575,-0.11683703,0.5010195,0.3285225,0.795,0.10921,0.25978625,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.9142741032581974,6.649374648816905]}"
5754,0.09276499999999999,23,0.12137875000000001,-0.06328148,0.280353,0.24373999999999998,1.525,0.13699875,0.21472750000000002,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.004729878087182,6.505464540300958]}"
5755,0.04235749999999999,37,0.07830000000000001,-0.15066431,0.644158,0.315405,1.225,0.0682625,0.23280875,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.729131323201164,6.6625798834934615]}"
5756,0.042783749999999995,20,0.09833375,-0.11224028,0.5374751,0.2700575,7.41,0.0812425,0.2155525,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.541024102706536,6.660693421396811]}"
5757,0.11321125000000001,9,0.1284325,-0.050565418,0.24382526,0.23753875000000002,0.84000003,0.14441,0.2146725,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.737660744118448,6.382575009433407]}"
5758,0.08730625,44,0.13595374999999998,0.10082064,0.14194143,0.18750250000000002,19.5,0.14089,0.22955,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.34564052841054,6.639403349163178]}"
5759,0.08410250000000002,6,0.128735,0.1217454,0.1893475,0.20711000000000002,17.64,0.14116499999999998,0.26453,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.310067243159407,6.458572482469918]}"
5760,0.030752500000000002,0,0.059077500000000005,-0.15993492,0.0038413445,0.055694999999999995,10.389999,0.055268750000000005,0.040336250000000004,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.320038542813134,6.431623023946333]}"
5761,0.08593125000000001,35,0.12718125,0.14042908,0.20039912,0.227075,11.344999,0.15125750000000002,0.30127,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2505089398222826,6.596553710110677]}"
5762,0.06240499999999999,5,0.11338999999999999,-0.10644688,0.4438915,0.279985,2.76,0.10783500000000001,0.2261125,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.9058253653056223,6.42919757267921]}"
5763,0.10057500000000003,8,0.1327225,0.030702852,0.20291832,0.22268875000000002,1.885,0.14755875,0.23679625,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.9718515386884072,6.436743421065814]}"
5764,0.047733750000000005,17,0.09874625000000001,-0.21550556,0.5403118,0.3100975,2.08,0.09254500000000002,0.20013875,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.8070152583343266,6.493067789380108]}"
5765,0.057784999999999975,5,0.10054750000000001,-0.06812994,0.29503366,0.21643250000000003,13.585,0.11781750000000002,0.1888225,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.330548831637332,6.512201904931854]}"
5766,0.04217875,4,0.084735,-0.2188201,0.62301654,0.31887,12.75,0.07406499999999999,0.20437375000000002,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.306294318966105,6.445636742378597]}"
5767,0.07024249999999999,15,0.12667250000000002,-0.067228466,0.37075675,0.2846325,9.815001,0.13066,0.2487725,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3076417918922845,6.571760208268978]}"
5768,0.07680125000000002,25,0.12272625000000001,0.08038452,0.17178608,0.20244875,17.535,0.14309,0.23784125,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3337827666601623,6.531066525898364]}"
5769,0.05206499999999997,11,0.08346999999999999,-0.09884141,0.5973849,0.308475,0.95,0.07774999999999999,0.25298,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.7148481101836635,6.62889306033898]}"
5770,0.09469,15,0.11971500000000002,-0.016513666,0.3128589,0.242915,1.505,0.12713999999999998,0.23502250000000002,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.978144319959095,6.622694684878555]}"
5771,0.09422250000000001,17,0.1287075,0.07410228,0.18040556,0.21578625,17.845001,0.1498275,0.25032625,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.0839612861465233,6.511393421176146]}"
5772,0.072635,47,0.10496125,0.10106524,0.23371267,0.1925625,11.775,0.11960500000000002,0.23586125,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.257785293623651,6.645871219208838]}"
5773,0.04375999999999999,24,0.07315749999999999,-0.16499722,0.6249543,0.28873,0.47,0.06663999999999998,0.206945,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.871330058395433,6.488755876016334]}"
5774,0.06951374999999999,25,0.10778000000000001,0.11556994,0.21145125,0.19650875,6.7250004,0.12791000000000002,0.247865,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.5183865575467244,6.594667248014026]}"
5775,0.064,3,0.11393999999999999,0.031444516,0.23975164,0.19567,14.975,0.11998999999999999,0.20837499999999998,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3033298785285106,6.477437103436428]}"
5776,0.06468750000000001,10,0.09474500000000002,-0.11485193,0.54937893,0.2984375,9.5,0.08679749999999997,0.23694749999999998,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.0855782536579386,6.518669774977514]}"
5777,0.039745,19,0.07780500000000001,-0.16508928,0.5839134,0.2852925,7.0,0.07494499999999998,0.20444250000000003,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.6057028031631417,6.56771778949044]}"
5778,0.06444,5,0.1109425,0.0013186905,0.35178953,0.23950500000000002,6.985,0.11484749999999999,0.2401375,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2637141744988396,6.442941796526239]}"
5779,0.04904,7,0.0896575,-0.10774052,0.5395314,0.2924975,5.665,0.08748499999999998,0.23560000000000003,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.7431450416334284,6.464501363345107]}"
5780,0.067795,63,0.10755999999999999,-0.061206684,0.13400356,0.1611575,13.305,0.12307000000000001,0.1425675,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2796143550277552,6.684408944897566]}"
5781,0.0719475,4,0.108825,0.06669783,0.2062421,0.17720375000000002,5.0249996,0.1166075,0.20253125,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.171547026348177,6.475550641339777]}"
5782,0.0354275,13,0.08671499999999999,-0.3149313,0.69492364,0.35847,2.16,0.06452249999999998,0.18675999999999998,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.7056852942856446,6.481749016800202]}"
5783,0.03740750000000001,6,0.07502750000000002,-0.21883535,0.61128366,0.2711025,9.059999,0.06540249999999997,0.17375249999999998,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.6509778934827657,6.464231868759871]}"
5784,0.05283499999999999,6,0.088145,-0.23088318,0.4150643,0.32404,3.1950002,0.13394625,0.20247625000000002,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.21816958959398,6.483635478896853]}"
5785,0.06371125,5,0.098045,-0.03590731,0.4280763,0.25288374999999996,0.39499998,0.10127624999999998,0.2353525,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.333338183299954,6.401709124985152]}"
5786,0.08094000000000001,9,0.11139625,-0.019263506,0.31583917,0.23426625,4.38,0.121805,0.22541125,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.122768506420487,6.498188186499589]}"
5787,0.09194,8,0.14027125000000001,-0.024652246,0.14659637,0.21831625,5.1,0.16249125,0.20781125,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.1763979288824222,6.4712387279760035]}"
5788,0.047500000000000014,3,0.10443875,-0.226543,0.5507374,0.3332525,13.47,0.09654625,0.21014875,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3981919725315324,6.58011454041129]}"
5789,0.04414499999999999,17,0.07703500000000002,-0.1668017,0.52691287,0.2268,27.17,0.07027,0.16195500000000002,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.368817062740824,6.555860027740063]}"
5790,0.09867749999999997,68,0.11570000000000003,-0.2794366,0.15778975,0.2046075,8.875,0.1488375,0.11523250000000002,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.304946846039926,6.691685298698934]}"
5791,0.06531999999999999,7,0.11647000000000002,0.123653576,0.06907064,0.15387,16.39,0.13398749999999998,0.19729249999999998,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.338633669194408,6.487947392260627]}"
5792,0.04287999999999999,13,0.08536750000000001,-0.23326012,0.59095526,0.29973,5.375,0.0770625,0.1863475,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.520003525058139,6.5782280783146385]}"
5793,0.076045,5,0.10954,-0.047393005,0.41781855,0.274705,3.42,0.11279875,0.24984499999999998,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.0634796976685985,6.48444396265256]}"
5794,0.06463249999999998,26,0.11208375000000001,-0.05541591,0.35770124,0.25139875,7.24,0.11893125000000002,0.22499875,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.5774058717133768,6.592780785917375]}"
5795,0.06602125,3,0.10696875,-0.014217492,0.27363685,0.208925,7.55,0.11915124999999999,0.20306749999999998,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.256437820697472,6.437821399406757]}"
5796,0.061744999999999994,20,0.09436,-0.04916397,0.4044062,0.2549875,6.875,0.1081375,0.23109000000000002,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.5251239221776207,6.587121399627422]}"
5797,0.07851999999999998,46,0.11784499999999998,0.073472224,0.22675301,0.24153999999999998,8.35,0.15224749999999998,0.2798475,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.4892811423412518,6.677941074851906]}"
5798,0.06334000000000001,35,0.10313250000000002,0.016761797,0.353446,0.23793750000000002,6.0950003,0.11366500000000002,0.24605,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.603277351896019,6.64775768130549]}"
5799,0.07038000000000003,6,0.10045125000000002,0.018918946,0.405765,0.24670999999999998,6.275,0.10428749999999998,0.25622500000000004,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2214035246168105,6.453452085350437]}"
5800,0.06566375000000002,1,0.10085,-0.061060797,0.39114368,0.23762124999999998,2.48,0.10399875,0.2102725,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.130044860221855,6.456416525788032]}"
5801,0.0657875,15,0.1051125,0.028156945,0.27502194,0.2197325,5.375,0.12494,0.23246499999999998,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.520812008813847,6.576611110803223]}"
5802,0.07046250000000001,41,0.11351375,0.08277532,0.13992119,0.1743025,15.835,0.1315125,0.2057625,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.287699192584831,6.61002843937247]}"
5803,0.08241124999999999,53,0.12065000000000001,0.07495437,0.20849152,0.21347625,13.264999,0.1398175,0.24807125000000002,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2637141744988396,6.664196851004877]}"
5804,0.0458775,4,0.09411250000000002,-0.28114635,0.5991496,0.3394125,10.955,0.08507874999999998,0.190445,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.5609667020139897,6.449948655742371]}"
5805,0.0567125,6,0.09598250000000003,-0.035952393,0.29561076,0.18898750000000003,11.165001,0.10274749999999999,0.17587000000000003,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.596000998094651,6.498457681084825]}"
5806,0.073845,2,0.12177749999999998,-0.047249198,0.3771653,0.26057,9.885,0.11784499999999998,0.23705750000000003,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.558541250746867,6.429467067264445]}"
5807,0.043870000000000006,4,0.085285,-0.20495975,0.58526635,0.30228750000000004,4.995,0.07908374999999998,0.19945125,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.6040858356517265,6.483365984311617]}"
5808,0.05697374999999999,39,0.096615,-0.033223767,0.34026673,0.22278499999999998,8.93,0.10966375,0.20845750000000002,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.582256774247622,6.615418331077187]}"
5809,0.07765375000000002,6,0.11789999999999998,0.063394696,0.32335246,0.25860375,12.934999,0.1322275,0.29361125,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.9908105654651806,6.42919757267921]}"
5810,0.06366999999999998,3,0.0951575,0.051981132,0.14228666,0.13980374999999998,42.885002,0.10497499999999998,0.155135,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.475536918494223,6.437282410236286]}"
5811,0.061579999999999996,6,0.0893275,0.042825703,0.44303584,0.24600875,0.63,0.09495124999999999,0.26802250000000005,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.837737641051214,6.6461407137940745]}"
5812,0.04882,9,0.09491,-0.13586842,0.50544286,0.26898500000000003,7.265,0.08836500000000003,0.204635,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2418851130947353,6.570951724513271]}"
5813,0.06551249999999997,22,0.10064374999999998,0.073138155,0.32307756,0.23506375000000002,8.245,0.12026500000000001,0.27216125,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.587916160537575,6.574724648706573]}"
5814,0.07330875,4,0.11513625,0.06641345,0.008929528,0.12351000000000001,9.01,0.12132375000000001,0.14108250000000003,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.394958037508702,6.487138908504919]}"
5815,0.03314500000000001,7,0.06584250000000003,-0.37946132,0.72328526,0.294615,0.68,0.0473075,0.13252999999999998,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.1257329468580815,6.414105875906002]}"
5816,0.08850249999999998,7,0.11663500000000002,-0.037602354,0.39682364,0.28551250000000006,0.57,0.12328999999999998,0.26481875,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.7503269896245333,6.39146833074619]}"
5817,0.11141000000000001,11,0.126425,0.112966366,0.22604352,0.24357499999999999,2.565,0.15376,0.305615,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.919300094567415,6.443211291111474]}"
5818,0.0951575,26,0.152605,0.07772605,0.12173393,0.2228675,6.3,0.174495,0.2604325,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.5014083986768654,6.637247392481291]}"
5819,0.07189250000000003,26,0.10838500000000001,0.053796474,0.317497,0.2594975,2.225,0.13442749999999998,0.289005,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.6830477491258327,6.660693421396811]}"
5820,0.09309499999999998,13,0.14067000000000002,0.019037861,0.1551693,0.21184,12.26,0.15492875,0.22006250000000002,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.344562550069597,6.655842518862565]}"
5821,0.09233875,44,0.11681375,-0.059717577,0.37138918,0.2612025,1.31,0.11972875000000002,0.23176375,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.9794917928852747,6.67632410734049]}"
5822,0.060975,7,0.10090500000000002,-0.1546172,0.1743372,0.15032250000000003,42.7,0.10569,0.11006250000000001,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.407893777600023,6.438090893991993]}"
